,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,tipo_mudanca,log_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
3112,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 69]","[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.2,0.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm7.5k.MXML,pm,7500,Fixed,1000,Sliding,False,0,3,4
3113,threshold_strategy,fixed_cramersv_frequency,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pm\pm7.5k.MXML,pm,7500,Fixed,1000,Sliding,False,0,3,4
3114,time_series_strategy,cpd_frequency_delta3,"[12, 48, 57, 114]","[11, 22, 34, 45, 57, 68, 80, 91, 103, 114]",0.5,1.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,1000,Sliding,False,0,3,4
3115,time_series_strategy,cpd_prob_freq_delta3,"[12, 15, 114]","[11, 22, 34, 45, 57, 68, 80, 91, 103, 114]",0.18,2.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,1000,Sliding,False,0,3,4
3116,time_series_strategy,cpd_cramersv_frequency,[114],"[11, 22, 34, 45, 57, 68, 80, 91, 103, 114]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,1000,Sliding,False,0,3,4
3117,threshold_strategy,gtest_frequency3,[114],"[11, 22, 34, 45, 57, 68, 80, 91, 103, 114]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,1000,Sliding,False,0,3,4
3118,threshold_strategy,fixed_frequency_delta_percentage3,"[8, 11, 114]","[11, 22, 34, 45, 57, 68, 80, 91, 103, 114]",0.18,1.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,1000,Sliding,False,0,3,4
3119,threshold_strategy,fixed_cramersv_frequency,[114],"[11, 22, 34, 45, 57, 68, 80, 91, 103, 114]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re10k.mxml,re,10000,Fixed,1000,Sliding,False,0,3,4
3120,time_series_strategy,cpd_frequency_delta3,[85],"[8, 17, 25, 34, 43, 51, 60, 68, 77, 85]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,1000,Sliding,False,0,3,4
3121,time_series_strategy,cpd_prob_freq_delta3,"[9, 12, 17, 20, 26, 29, 34, 37, 43, 46, 85]","[8, 17, 25, 34, 43, 51, 60, 68, 77, 85]",0.53,1.9,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,1000,Sliding,False,0,3,4
3122,time_series_strategy,cpd_cramersv_frequency,"[9, 12, 17, 20, 26, 29, 34, 37, 43, 46, 85]","[8, 17, 25, 34, 43, 51, 60, 68, 77, 85]",0.53,1.9,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,1000,Sliding,False,0,3,4
3123,threshold_strategy,gtest_frequency3,[85],"[8, 17, 25, 34, 43, 51, 60, 68, 77, 85]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,1000,Sliding,False,0,3,4
3124,threshold_strategy,fixed_frequency_delta_percentage3,"[80, 85]","[8, 17, 25, 34, 43, 51, 60, 68, 77, 85]",0.2,3.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,1000,Sliding,False,0,3,4
3125,threshold_strategy,fixed_cramersv_frequency,[85],"[8, 17, 25, 34, 43, 51, 60, 68, 77, 85]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\re\re7.5k.mxml,re,7500,Fixed,1000,Sliding,False,0,3,4
3126,time_series_strategy,cpd_frequency_delta3,"[19, 22, 48, 96]","[9, 19, 28, 38, 47, 58, 67, 77, 86, 96]",0.33,1.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,1000,Sliding,False,0,3,4
3127,time_series_strategy,cpd_prob_freq_delta3,"[9, 12, 19, 22, 48, 54, 58, 61, 67, 70, 77, 80, 96]","[9, 19, 28, 38, 47, 58, 67, 77, 86, 96]",0.57,1.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,1000,Sliding,False,0,3,4
3128,time_series_strategy,cpd_cramersv_frequency,[96],"[9, 19, 28, 38, 47, 58, 67, 77, 86, 96]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,1000,Sliding,False,0,3,4
3129,threshold_strategy,gtest_frequency3,[96],"[9, 19, 28, 38, 47, 58, 67, 77, 86, 96]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,1000,Sliding,False,0,3,4
3130,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 7, 31, 46, 54, 57, 96]","[9, 19, 28, 38, 47, 58, 67, 77, 86, 96]",0.53,2.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,1000,Sliding,False,0,3,4
3131,threshold_strategy,fixed_cramersv_frequency,[96],"[9, 19, 28, 38, 47, 58, 67, 77, 86, 96]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO10k.MXML,RIO,10000,Fixed,1000,Sliding,False,0,3,4
3132,time_series_strategy,cpd_frequency_delta3,"[7, 17, 45, 54, 65, 68, 72]","[6, 14, 21, 28, 35, 43, 50, 57, 64, 72]",0.67,2.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,1000,Sliding,False,0,3,4
3133,time_series_strategy,cpd_prob_freq_delta3,"[7, 24, 29, 32, 36, 39, 43, 54, 58, 61, 65, 68, 72]","[6, 14, 21, 28, 35, 43, 50, 57, 64, 72]",0.67,2.08,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,1000,Sliding,False,0,3,4
3134,time_series_strategy,cpd_cramersv_frequency,[72],"[6, 14, 21, 28, 35, 43, 50, 57, 64, 72]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,1000,Sliding,False,0,3,4
3135,threshold_strategy,gtest_frequency3,[72],"[6, 14, 21, 28, 35, 43, 50, 57, 64, 72]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,1000,Sliding,False,0,3,4
3136,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 24, 27, 72]","[6, 14, 21, 28, 35, 43, 50, 57, 64, 72]",0.5,1.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,1000,Sliding,False,0,3,4
3137,threshold_strategy,fixed_cramersv_frequency,[72],"[6, 14, 21, 28, 35, 43, 50, 57, 64, 72]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\RIO\RIO7.5k.MXML,RIO,7500,Fixed,1000,Sliding,False,0,3,4
3138,time_series_strategy,cpd_frequency_delta3,"[33, 71, 105, 146, 178, 220, 256, 295, 332, 364]","[25, 65, 100, 139, 174, 214, 249, 289, 324, 364]",1.0,6.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Fixed,True,200,3,14
3139,time_series_strategy,cpd_prob_freq_delta3,"[32, 70, 106, 144, 181, 219, 256, 294, 332, 364]","[25, 65, 100, 139, 174, 214, 249, 289, 324, 364]",1.0,6.11,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Fixed,True,200,3,14
3140,time_series_strategy,cpd_cramersv_frequency,"[30, 72, 104, 146, 178, 221, 255, 296, 330, 364]","[25, 65, 100, 139, 174, 214, 249, 289, 324, 364]",1.0,5.89,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Fixed,True,200,3,14
3141,threshold_strategy,gtest_frequency3,"[27, 73, 101, 148, 175, 223, 233, 240, 251, 297, 326, 364]","[25, 65, 100, 139, 174, 214, 249, 289, 324, 364]",0.9,6.09,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Fixed,True,200,3,14
3142,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 15, 24, 74, 101, 154, 164, 244, 251, 313, 325, 364]","[25, 65, 100, 139, 174, 214, 249, 289, 324, 364]",0.6,7.64,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Fixed,True,200,3,14
3143,threshold_strategy,fixed_cramersv_frequency,"[26, 74, 101, 148, 175, 223, 232, 241, 251, 297, 325, 364]","[25, 65, 100, 139, 174, 214, 249, 289, 324, 364]",0.9,6.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Fixed,True,200,3,14
3144,time_series_strategy,cpd_frequency_delta3,"[85, 88, 94]","[9, 19, 28, 37, 47, 56, 65, 75, 84, 94]",0.18,2.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,1000,Sliding,False,0,3,4
3145,time_series_strategy,cpd_prob_freq_delta3,"[9, 12, 19, 22, 38, 41, 66, 69, 75, 79, 85, 88, 94]","[9, 19, 28, 37, 47, 56, 65, 75, 84, 94]",0.57,2.08,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,1000,Sliding,False,0,3,4
3146,time_series_strategy,cpd_cramersv_frequency,[94],"[9, 19, 28, 37, 47, 56, 65, 75, 84, 94]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,1000,Sliding,False,0,3,4
3147,threshold_strategy,gtest_frequency3,[94],"[9, 19, 28, 37, 47, 56, 65, 75, 84, 94]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,1000,Sliding,False,0,3,4
3148,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 7, 11, 19, 58, 61, 72, 75, 87, 94]","[9, 19, 28, 37, 47, 56, 65, 75, 84, 94]",0.56,2.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,1000,Sliding,False,0,3,4
3149,threshold_strategy,fixed_cramersv_frequency,"[46, 49, 94]","[9, 19, 28, 37, 47, 56, 65, 75, 84, 94]",0.18,1.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI10k.MXML,ROI,10000,Fixed,1000,Sliding,False,0,3,4
3150,time_series_strategy,cpd_frequency_delta3,[70],"[6, 14, 20, 28, 35, 42, 49, 56, 63, 70]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,1000,Sliding,False,0,3,4
3151,time_series_strategy,cpd_prob_freq_delta3,[70],"[6, 14, 20, 28, 35, 42, 49, 56, 63, 70]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,1000,Sliding,False,0,3,4
3152,time_series_strategy,cpd_cramersv_frequency,[70],"[6, 14, 20, 28, 35, 42, 49, 56, 63, 70]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,1000,Sliding,False,0,3,4
3153,threshold_strategy,gtest_frequency3,[70],"[6, 14, 20, 28, 35, 42, 49, 56, 63, 70]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,1000,Sliding,False,0,3,4
3154,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 37, 41, 70]","[6, 14, 20, 28, 35, 42, 49, 56, 63, 70]",0.5,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,1000,Sliding,False,0,3,4
3155,threshold_strategy,fixed_cramersv_frequency,[70],"[6, 14, 20, 28, 35, 42, 49, 56, 63, 70]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,1000,Sliding,False,0,3,4
3156,time_series_strategy,cpd_frequency_delta3,"[34, 40, 56, 59, 93]","[9, 18, 27, 37, 46, 55, 65, 74, 84, 93]",0.31,2.75,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,1000,Sliding,False,0,3,4
3157,time_series_strategy,cpd_prob_freq_delta3,"[9, 12, 19, 22, 28, 31, 56, 59, 65, 68, 84, 87, 93]","[9, 18, 27, 37, 46, 55, 65, 74, 84, 93]",0.57,2.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,1000,Sliding,False,0,3,4
3158,time_series_strategy,cpd_cramersv_frequency,[93],"[9, 18, 27, 37, 46, 55, 65, 74, 84, 93]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,1000,Sliding,False,0,3,4
3159,threshold_strategy,gtest_frequency3,[93],"[9, 18, 27, 37, 46, 55, 65, 74, 84, 93]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,1000,Sliding,False,0,3,4
3160,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 7, 93]","[9, 18, 27, 37, 46, 55, 65, 74, 84, 93]",0.18,3.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,1000,Sliding,False,0,3,4
3161,threshold_strategy,fixed_cramersv_frequency,[93],"[9, 18, 27, 37, 46, 55, 65, 74, 84, 93]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,1000,Sliding,False,0,3,4
3162,time_series_strategy,cpd_frequency_delta3,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,1000,Sliding,False,0,3,4
3163,time_series_strategy,cpd_prob_freq_delta3,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,1000,Sliding,False,0,3,4
3164,time_series_strategy,cpd_cramersv_frequency,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,1000,Sliding,False,0,3,4
3165,threshold_strategy,gtest_frequency3,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,1000,Sliding,False,0,3,4
3166,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 36, 39, 69]","[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.5,1.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,1000,Sliding,False,0,3,4
3167,threshold_strategy,fixed_cramersv_frequency,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,1000,Sliding,False,0,3,4
3168,time_series_strategy,cpd_frequency_delta3,[93],"[9, 18, 27, 37, 46, 56, 65, 74, 84, 93]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,1000,Sliding,False,0,3,4
3169,time_series_strategy,cpd_prob_freq_delta3,"[9, 12, 18, 22, 28, 31, 56, 59, 65, 68, 75, 78, 84, 87, 93]","[9, 18, 27, 37, 46, 56, 65, 74, 84, 93]",0.61,1.86,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,1000,Sliding,False,0,3,4
3170,time_series_strategy,cpd_cramersv_frequency,[93],"[9, 18, 27, 37, 46, 56, 65, 74, 84, 93]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,1000,Sliding,False,0,3,4
3171,threshold_strategy,gtest_frequency3,[93],"[9, 18, 27, 37, 46, 56, 65, 74, 84, 93]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,1000,Sliding,False,0,3,4
3172,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 7, 93]","[9, 18, 27, 37, 46, 56, 65, 74, 84, 93]",0.18,3.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,1000,Sliding,False,0,3,4
3173,threshold_strategy,fixed_cramersv_frequency,"[54, 57, 93]","[9, 18, 27, 37, 46, 56, 65, 74, 84, 93]",0.18,1.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,1000,Sliding,False,0,3,4
3174,time_series_strategy,cpd_frequency_delta3,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,1000,Sliding,False,0,3,4
3175,time_series_strategy,cpd_prob_freq_delta3,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,1000,Sliding,False,0,3,4
3176,time_series_strategy,cpd_cramersv_frequency,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,1000,Sliding,False,0,3,4
3177,threshold_strategy,gtest_frequency3,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,1000,Sliding,False,0,3,4
3178,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 36, 40, 57, 65, 69]","[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.71,1.6,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,1000,Sliding,False,0,3,4
3179,threshold_strategy,fixed_cramersv_frequency,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,1000,Sliding,False,0,3,4
3180,time_series_strategy,cpd_frequency_delta3,"[10, 39, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 40, 45]",0.36,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,2000,Sliding,False,0,3,4
3181,time_series_strategy,cpd_prob_freq_delta3,"[14, 23, 26, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 40, 45]",0.5,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,2000,Sliding,False,0,3,4
3182,time_series_strategy,cpd_cramersv_frequency,"[5, 14, 21, 23, 27, 30, 32, 35, 39, 41, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 40, 45]",0.84,0.9,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,2000,Sliding,False,0,3,4
3183,threshold_strategy,gtest_frequency3,[45],"[4, 9, 13, 18, 22, 27, 31, 36, 40, 45]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,2000,Sliding,False,0,3,4
3184,threshold_strategy,fixed_frequency_delta_percentage3,"[9, 38, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 40, 45]",0.36,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,2000,Sliding,False,0,3,4
3185,threshold_strategy,fixed_cramersv_frequency,[45],"[4, 9, 13, 18, 22, 27, 31, 36, 40, 45]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,2000,Sliding,False,0,3,4
3186,time_series_strategy,cpd_frequency_delta3,"[8, 11, 17, 19, 21, 23, 25, 31, 33]","[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.71,1.12,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,2000,Sliding,False,0,3,4
3187,time_series_strategy,cpd_prob_freq_delta3,"[7, 17, 33]","[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.36,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,2000,Sliding,False,0,3,4
3188,time_series_strategy,cpd_cramersv_frequency,"[17, 23, 33]","[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.36,0.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,2000,Sliding,False,0,3,4
3189,threshold_strategy,gtest_frequency3,[33],"[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,2000,Sliding,False,0,3,4
3190,threshold_strategy,fixed_frequency_delta_percentage3,"[14, 19, 33]","[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.36,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,2000,Sliding,False,0,3,4
3191,threshold_strategy,fixed_cramersv_frequency,[33],"[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,2000,Sliding,False,0,3,4
3192,time_series_strategy,cpd_frequency_delta3,"[5, 14, 17, 21, 24, 28, 31, 43, 46]","[4, 9, 13, 18, 23, 27, 32, 37, 41, 46]",0.82,1.25,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Sliding,False,0,3,4
3193,time_series_strategy,cpd_prob_freq_delta3,"[14, 17, 21, 23, 28, 31, 42, 46]","[4, 9, 13, 18, 23, 27, 32, 37, 41, 46]",0.75,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Sliding,False,0,3,4
3194,time_series_strategy,cpd_cramersv_frequency,"[5, 12, 14, 17, 28, 31, 33, 40, 42, 46]","[4, 9, 13, 18, 23, 27, 32, 37, 41, 46]",0.89,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Sliding,False,0,3,4
3195,threshold_strategy,gtest_frequency3,[46],"[4, 9, 13, 18, 23, 27, 32, 37, 41, 46]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Sliding,False,0,3,4
3196,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 19, 23, 34, 46]","[4, 9, 13, 18, 23, 27, 32, 37, 41, 46]",0.62,0.75,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Sliding,False,0,3,4
3197,threshold_strategy,fixed_cramersv_frequency,[46],"[4, 9, 13, 18, 23, 27, 32, 37, 41, 46]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Sliding,False,0,3,4
3198,time_series_strategy,cpd_frequency_delta3,"[6, 9, 15, 17, 24, 26, 33, 35, 41, 43]","[3, 8, 12, 17, 20, 26, 29, 34, 38, 43]",0.78,1.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,2000,Sliding,False,0,3,4
3199,time_series_strategy,cpd_prob_freq_delta3,"[21, 24, 26, 33, 35, 41, 43]","[3, 8, 12, 17, 20, 26, 29, 34, 38, 43]",0.53,1.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,2000,Sliding,False,0,3,4
3200,time_series_strategy,cpd_cramersv_frequency,"[6, 9, 15, 17, 24, 26, 33, 35, 41, 43]","[3, 8, 12, 17, 20, 26, 29, 34, 38, 43]",0.78,1.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,2000,Sliding,False,0,3,4
3201,threshold_strategy,gtest_frequency3,[43],"[3, 8, 12, 17, 20, 26, 29, 34, 38, 43]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,2000,Sliding,False,0,3,4
3202,threshold_strategy,fixed_frequency_delta_percentage3,[43],"[3, 8, 12, 17, 20, 26, 29, 34, 38, 43]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,2000,Sliding,False,0,3,4
3203,threshold_strategy,fixed_cramersv_frequency,[43],"[3, 8, 12, 17, 20, 26, 29, 34, 38, 43]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,2000,Sliding,False,0,3,4
3204,time_series_strategy,cpd_frequency_delta3,"[41, 89, 138, 182, 231, 276, 324, 371, 418, 458]","[37, 83, 130, 178, 225, 272, 318, 365, 412, 458]",1.0,5.56,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Fixed,True,200,3,14
